 6 827,141010,-47.0128304,66.9998157,1852.000,3D,2.052,8,37,110,20734,3.45
 6 827,151010,-47.0128226,66.9997830,1845.000,3D,2.052,8,37,110,20734,3.45
 6 827,161010,-47.0127781,66.9998097,1852.100,3D,2.052,8,37,110,20734,3.45
 6 827,171010,-47.0127934,66.9998325,1853.500,3D,2.052,8,37,110,20734,3.45
 6 827,181010,-47.0127952,66.9998440,1857.200,3D,2.052,8,37,110,20734,3.45
 6 827,191010,-47.0128312,66.9998060,1850.400,3D,2.052,8,37,110,20734,3.45
 6 827,201010,-47.0127834,66.9997908,1850.400,3D,2.052,8,37,110,20734,3.45
 6 827,211010,-47.0127484,66.9997820,1846.800,3D,2.052,8,37,110,20734,3.45
 6 827,221010,-47.0127566,66.9997915,1848.300,3D,2.052,8,37,110,20734,3.45
 6 827,231010,-47.0126721,66.9998023,1847.200,3D,2.052,8,37,110,20734,3.45
 6 828, 01010,-47.0127419,66.9998207,1854.200,3D,2.052,8,37,110,20734,3.45
 6 828, 11010,-47.0128027,66.9998005,1851.000,3D,2.052,8,37,110,20734,3.45
 6 828, 21010,-47.0127937,66.9998028,1850.600,3D,2.052,8,37,110,20734,3.45
 6 828, 31010,-47.0127649,66.9997928,1849.300,3D,2.052,8,37,110,20734,3.45
 6 828, 41010,-47.0127749,66.9997963,1846.200,3D,2.052,8,37,110,20734,3.45
 6 828, 51010,-47.0127787,66.9997982,1852.200,3D,2.052,8,37,110,20734,3.45
 6 828, 61010,-47.0127592,66.9998355,1857.100,3D,2.052,8,37,110,20734,3.45
 6 828, 71010,-47.0127074,66.9998273,1854.500,3D,2.052,8,37,110,20734,3.45
 6 828, 81010,-47.0127742,66.9998055,1844.800,3D,2.052,8,37,110,20734,3.45
 6 828, 91010,-47.0128406,66.9998138,1854.200,3D,2.052,8,37,110,20734,3.45
 6 828,101010,-47.0127859,66.9998200,1851.000,3D,2.052,8,37,110,20734,3.45
 6 828,111010,-47.0128304,66.9998140,1849.300,3D,2.052,8,37,110,20734,3.45
 6 828,121010,-47.0128087,66.9998225,1854.500,3D,2.052,8,37,110,20734,3.45
 6 828,131010,-47.0127944,66.9998223,1854.500,3D,2.052,8,37,110,20734,3.45
 6 828,141010,-47.0128229,66.9998120,1850.100,3D,2.052,8,37,110,20734,3.45
 6 828,151010,-47.0128077,66.9997995,1848.700,3D,2.052,8,37,110,20734,3.45
 6 828,161010,-47.0127994,66.9998172,1851.300,3D,2.052,8,37,110,20734,3.45
 6 828,171010,-47.0128054,66.9998258,1854.200,3D,2.052,8,37,110,20734,3.45
 6 828,181010,-47.0128112,66.9998390,1856.200,3D,2.052,8,37,110,20734,3.45
 6 828,191010,-47.0128439,66.9998090,1848.500,3D,2.052,8,37,110,20734,3.45
 6 828,201010,-47.0128069,66.9998030,1853.700,3D,2.052,8,37,110,20734,3.45
 6 828,211010,-47.0127671,66.9998037,1849.000,3D,2.052,8,37,110,20734,3.45
 6 828,221010,-47.0127602,66.9998047,1850.700,3D,2.052,8,37,110,20734,3.45
 6 828,231010,-47.0127334,66.9997927,1846.500,3D,2.052,8,37,110,20734,3.45
