 8 9 3,191010,-50.1228669,67.1000281, 512.154,3D,2.052,8,37,110,20734,3.45
 8 9 3,201010,-50.1228534,67.1000334, 510.547,3D,2.052,8,37,110,20734,3.45
 8 9 3,211010,-50.1228516,67.1000540, 516.055,3D,2.052,8,37,110,20734,3.45
 8 9 3,221010,-50.1228358,67.1000757, 519.107,3D,2.052,8,37,110,20734,3.45
 8 9 3,231010,-50.1228779,67.1000622, 514.385,3D,2.052,8,37,110,20734,3.45
 8 9 4, 01010,-50.1228883,67.1000501, 514.901,3D,2.052,8,37,110,20734,3.45
 8 9 4, 11010,-50.1228700,67.1000268, 511.360,3D,2.052,8,37,110,20734,3.45
 8 9 4, 21010,-50.1228992,67.1000366, 513.407,3D,2.052,8,37,110,20734,3.45
 8 9 4, 31010,-50.1228627,67.1000550, 516.682,3D,2.052,8,37,110,20734,3.45
 8 9 4, 41010,-50.1228448,67.1000622, 517.982,3D,2.052,8,37,110,20734,3.45
 8 9 4, 51010,-50.1228474,67.1000434, 516.572,3D,2.052,8,37,110,20734,3.45
 8 9 4, 61010,-50.1228792,67.1000351, 509.014,3D,2.052,8,37,110,20734,3.45
 8 9 4, 71010,-50.1228990,67.1000491, 515.471,3D,2.052,8,37,110,20734,3.45
 8 9 4, 81010,-50.1228957,67.1000431, 514.638,3D,2.052,8,37,110,20734,3.45
 8 9 4, 91010,-50.1229040,67.1000461, 515.755,3D,2.052,8,37,110,20734,3.45
 8 9 4,101010,-50.1228945,67.1000395, 514.447,3D,2.052,8,37,110,20734,3.45
 8 9 4,111010,-50.1228840,67.1000370, 515.456,3D,2.052,8,37,110,20734,3.45
 8 9 4,121010,-50.1228661,67.1000189, 509.810,3D,2.052,8,37,110,20734,3.45
 8 9 4,131010,-50.1228781,67.1000302, 514.322,3D,2.052,8,37,110,20734,3.45
 8 9 4,141010,-50.1228638,67.1000453, 511.261,3D,2.052,8,37,110,20734,3.45
 8 9 4,151010,-50.1228724,67.1000589, 516.833,3D,2.052,8,37,110,20734,3.45
 8 9 4,161010,-50.1228884,67.1000500, 513.897,3D,2.052,8,37,110,20734,3.45
 8 9 4,171010,-50.1228691,67.1000382, 516.804,3D,2.052,8,37,110,20734,3.45
 8 9 4,181010,-50.1228686,67.1000330, 510.999,3D,2.052,8,37,110,20734,3.45
 8 9 4,191010,-50.1228596,67.1000271, 511.410,3D,2.052,8,37,110,20734,3.45
 8 9 4,201010,-50.1228421,67.1000383, 511.077,3D,2.052,8,37,110,20734,3.45
 8 9 4,211010,-50.1228735,67.1000510, 514.062,3D,2.052,8,37,110,20734,3.45
 8 9 4,221010,-50.1228390,67.1000569, 516.428,3D,2.052,8,37,110,20734,3.45
 8 9 4,231010,-50.1228505,67.1000575, 515.041,3D,2.052,8,37,110,20734,3.45
 8 9 5, 01010,-50.1228792,67.1000418, 512.808,3D,2.052,8,37,110,20734,3.45
 8 9 5, 11010,-50.1228913,67.1000247, 509.888,3D,2.052,8,37,110,20734,3.45
 8 9 5, 21010,-50.1228883,67.1000377, 516.436,3D,2.052,8,37,110,20734,3.45
 8 9 5, 31010,-50.1228746,67.1000555, 518.481,3D,2.052,8,37,110,20734,3.45
 8 9 5, 41010,-50.1228474,67.1000564, 516.418,3D,2.052,8,37,110,20734,3.45
 8 9 5, 51010,-50.1228657,67.1000370, 514.201,3D,2.052,8,37,110,20734,3.45
 8 9 5, 61010,-50.1228862,67.1000367, 511.273,3D,2.052,8,37,110,20734,3.45
 8 9 5, 71010,-50.1228923,67.1000452, 515.883,3D,2.052,8,37,110,20734,3.45
 8 9 5, 81010,-50.1228930,67.1000394, 514.645,3D,2.052,8,37,110,20734,3.45
 8 9 5, 91010,-50.1228971,67.1000511, 517.006,3D,2.052,8,37,110,20734,3.45
 8 9 5,101010,-50.1228934,67.1000491, 514.133,3D,2.052,8,37,110,20734,3.45
 8 9 5,111010,-50.1229117,67.1000389, 512.320,3D,2.052,8,37,110,20734,3.45
 8 9 5,121010,-50.1229089,67.1000362, 513.108,3D,2.052,8,37,110,20734,3.45
 8 9 5,131010,-50.1228815,67.1000626, 520.139,3D,2.052,8,37,110,20734,3.45
 8 9 5,141010,-50.1228627,67.1000533, 513.831,3D,2.052,8,37,110,20734,3.45
 8 9 5,151010,-50.1229053,67.1000670, 520.930,3D,2.052,8,37,110,20734,3.45
 8 9 5,161010,-50.1228975,67.1000584, 517.977,3D,2.052,8,37,110,20734,3.45
 8 9 5,171010,-50.1228878,67.1000411, 514.731,3D,2.052,8,37,110,20734,3.45
 8 9 5,181010,-50.1228691,67.1000235, 511.136,3D,2.052,8,37,110,20734,3.45
 8 9 5,191010,-50.1228536,67.1000320, 513.122,3D,2.052,8,37,110,20734,3.45
 8 9 5,201010,-50.1228590,67.1000422, 513.184,3D,2.052,8,37,110,20734,3.45
 8 9 5,211010,-50.1228726,67.1000599, 520.091,3D,2.052,8,37,110,20734,3.45
 8 9 5,221010,-50.1228853,67.1000561, 517.963,3D,2.052,8,37,110,20734,3.45
 8 9 5,231010,-50.1229015,67.1000549, 516.283,3D,2.052,8,37,110,20734,3.45
 8 9 6, 01010,-50.1229042,67.1000298, 513.224,3D,2.052,8,37,110,20734,3.45
 8 9 6, 11010,-50.1228926,67.1000276, 511.013,3D,2.052,8,37,110,20734,3.45
 8 9 6, 21010,-50.1228826,67.1000268, 513.766,3D,2.052,8,37,110,20734,3.45
 8 9 6, 31010,-50.1228792,67.1000651, 517.529,3D,2.052,8,37,110,20734,3.45
 8 9 6, 41010,-50.1228602,67.1000527, 514.580,3D,2.052,8,37,110,20734,3.45
 8 9 6, 51010,-50.1228719,67.1000373, 508.842,3D,2.052,8,37,110,20734,3.45
 8 9 6, 61010,-50.1228883,67.1000356, 507.551,3D,2.052,8,37,110,20734,3.45
 8 9 6, 71010,-50.1229405,67.1000548, 518.702,3D,2.052,8,37,110,20734,3.45
 8 9 6, 81010,-50.1229052,67.1000456, 516.573,3D,2.052,8,37,110,20734,3.45
 8 9 6, 91010,-50.1229041,67.1000506, 515.487,3D,2.052,8,37,110,20734,3.45
 8 9 6,101010,-50.1229056,67.1000420, 514.099,3D,2.052,8,37,110,20734,3.45
 8 9 6,111010,-50.1229089,67.1000316, 512.621,3D,2.052,8,37,110,20734,3.45
 8 9 6,121010,-50.1229141,67.1000254, 512.066,3D,2.052,8,37,110,20734,3.45
 8 9 6,131010,-50.1228827,67.1000177, 509.929,3D,2.052,8,37,110,20734,3.45
 8 9 6,141010,-50.1228811,67.1000501, 515.212,3D,2.052,8,37,110,20734,3.45
 8 9 6,151010,-50.1229184,67.1000691, 521.113,3D,2.052,8,37,110,20734,3.45
 8 9 6,161010,-50.1229128,67.1000435, 516.510,3D,2.052,8,37,110,20734,3.45
 8 9 6,171010,-50.1229173,67.1000341, 513.288,3D,2.052,8,37,110,20734,3.45
 8 9 6,181010,-50.1229166,67.1000272, 511.472,3D,2.052,8,37,110,20734,3.45
 8 9 6,191010,-50.1228788,67.1000325, 514.018,3D,2.052,8,37,110,20734,3.45
 8 9 6,201010,-50.1228693,67.1000332, 511.450,3D,2.052,8,37,110,20734,3.45
 8 9 6,211010,-50.1228848,67.1000529, 514.539,3D,2.052,8,37,110,20734,3.45
 8 9 6,221010,-50.1228544,67.1000624, 519.929,3D,2.052,8,37,110,20734,3.45
 8 9 6,231010,-50.1228760,67.1000488, 516.920,3D,2.052,8,37,110,20734,3.45
 8 9 7, 01010,-50.1228872,67.1000409, 510.342,3D,2.052,8,37,110,20734,3.45
 8 9 7, 11010,-50.1229158,67.1000334, 509.298,3D,2.052,8,37,110,20734,3.45
 8 9 7, 21010,-50.1229011,67.1000448, 515.227,3D,2.052,8,37,110,20734,3.45
 8 9 7, 31010,-50.1228767,67.1001075, 528.673,3D,2.052,8,37,110,20734,3.45
