170905;130120;-49,2424391;67,0474579;1010,9;27225;3539
170905;140120;-49,2424317;67,0474543;1014,4;26622;3543
170905;150120;-49,2424163;67,0474549;1013,1;25727;3546
170905;160120;-49,2424129;67,04748;1021,3;25663;3547
170905;170120;-49,2424152;67,0474497;1008;26092;3549
170905;180120;-49,242422;67,0474548;1010,9;26365;3551
170905;190120;-49,2424398;67,0474639;1019,6;27582;3551
170905;200120;-49,2423868;67,0474576;1019,4;28094;3548
170905;210120;-49,2424159;67,0474466;1015,1;30718;3547
170905;220120;-49,2424154;67,0474536;1011,5;33342;3544
170905;230120;-49,2423952;67,0474389;1008,3;35006;3539
170906;120;-49,242396;67,0474521;1015,6;35391;3535
170906;10120;-49,2423775;67,0474523;1008,7;36286;3535
170906;20120;-49,242402;67,0474398;1002,3;36202;3531
170906;30120;-49,2424008;67,0474576;1006,8;36350;3531
170906;40120;-49,2424109;67,0474595;1012,1;36310;3531
170906;50120;-49,2424199;67,0474418;1001,7;36734;3531
170906;60120;-49,242408;67,0474514;1008,8;36030;3531
170906;70120;-49,2424201;67,0474591;1010,4;36542;3531
170906;80120;-49,2424222;67,0474532;1002,8;37118;3531
170906;90120;-49,2424387;67,0474629;1008,5;35903;3528
170906;100120;-49,2424189;67,0474652;1011,2;34238;3531
170906;110120;-49,2424344;67,0474525;1004,8;31807;3534
170906;120120;-49,2424448;67,0474593;1008,1;30015;3536
170906;130120;-49,2424328;67,0474562;1011,5;27775;3539
170906;140120;-49,2424266;67,047452;1014,8;25918;3543
170906;150120;-49,2424184;67,0474611;1014,8;25215;3547
170906;160120;-49,2424325;67,0474698;1016,6;24958;3547
170906;170120;-49,2424156;67,0474584;1008,4;24386;3549
170906;180120;-49,2424194;67,0474593;1011,6;24831;3551
170906;190120;-49,2424123;67,0474603;1017,9;27839;3554
170906;200120;-49,2424039;67,0474563;1013,7;28995;3549
170906;210120;-49,2424058;67,047452;1012,9;32191;3547
170906;220120;-49,24241;67,0474538;1011,7;34494;3541
170906;230120;-49,242411;67,0474455;1009,7;34879;3536
170907;120;-49,2423972;67,0474482;1014;34879;3535
170907;10120;-49,2423903;67,0474534;1009,8;34558;3534
170907;20120;-49,2424019;67,047453;1005,6;35006;3534
170907;30120;-49,2424134;67,0474621;1009,2;35326;3532
170907;40120;-49,2424101;67,0474776;1017,2;34750;3532
170907;50120;-49,2424217;67,0474472;1003,9;34512;3532
170907;60120;-49,2424371;67,0474533;1016,5;34305;3535
170907;70120;-49,2424286;67,0474649;1014,4;34046;3535
170907;80120;-49,2424251;67,0474594;1006;34879;3535
170907;90120;-49,2424304;67,0474614;1009,6;34494;3533
170907;100120;-49,2424202;67,047469;1012,2;32703;3532
170907;110120;-49,2424408;67,0474515;1004,6;29851;3535
170907;120120;-49,2424469;67,0474634;1008,1;28030;3537
170907;130120;-49,242435;67,0474574;1011,2;26879;3543
170907;140120;-49,242434;67,0474561;1014,2;23486;3543
170907;150120;-49,2424118;67,0474633;1017,1;23038;3548
170907;160120;-49,2424352;67,047464;1016,1;21182;3551
170907;170120;-49,2424253;67,047449;1006,4;21812;3555
170907;180120;-49,2424225;67,0474587;1010,7;24639;3555
170907;190120;-49,2424215;67,047464;1019,1;25791;3553
170907;200120;-49,2423978;67,0474613;1019,7;24958;3551
170907;210120;-49,2424217;67,0474512;1016,2;30463;3555
170907;220120;-49,2424127;67,0474428;1009,1;32511;3546
170907;230120;-49,2424041;67,0474338;1011,3;32511;3539
170908;120;-49,2424146;67,0474467;1017,1;32383;3539
170908;10120;-49,2423918;67,0474561;1011,3;32459;3539
170908;20120;-49,2424009;67,0474512;1004,9;32191;3539
170908;30120;-49,2424022;67,0474637;1009,3;31863;3539
170908;40120;-49,2424142;67,0474859;1017,4;31871;3539
170908;50120;-49,242419;67,0474473;1002,2;31871;3539
170908;60120;-49,2424264;67,047456;1009,8;31615;3539
170908;70120;-49,242425;67,0474565;1008,7;31023;3539
170908;80120;-49,2424221;67,047456;1005,8;31742;3539
170908;90120;-49,2424321;67,0474609;1008,8;32894;3539
170908;100120;-49,2424155;67,047466;1011,3;31807;3535
170908;110120;-49,2424236;67,047449;1004,9;29887;3537
170908;120120;-49,2424503;67,0474662;1009,9;28223;3540
170908;130120;-49,2424431;67,047459;1011,4;27391;3543
170908;140120;-49,2424285;67,0474554;1012,9;26687;3544
170908;150120;-49,242403;67,0474625;1015,1;26239;3547
170908;160120;-49,2424304;67,0474627;1013,6;25663;3547
170908;170120;-49,2424128;67,0474527;1006,4;25657;3547
170908;180120;-49,2424226;67,0474565;1011;25598;3548
170908;190120;-49,2424178;67,0474588;1016,5;27391;3551
170908;200120;-49,2424246;67,0474494;1011,8;29654;3548
170908;210120;-49,2424231;67,0474443;1011,7;29951;3544
170908;220120;-49,2424196;67,0474332;1004,5;30985;3543
170908;230120;-49,242412;67,0474395;1012,1;32637;3540
170909;120;-49,2423967;67,047453;1011,7;33108;3539
170909;10120;-49,2423928;67,0474474;1006,9;34622;3536
170909;20120;-49,2424098;67,047454;1004,3;36670;3534
170909;30120;-49,2424158;67,0474613;1007,3;36670;3528
170909;40120;-49,2424208;67,0474693;1013,6;36798;3527
170909;50120;-49,242426;67,0474459;1000,6;36782;3527
170909;60120;-49,2424379;67,0474498;1011,8;37056;3527
170909;70120;-49,2424252;67,0474584;1008;36734;3527
170909;80120;-49,242433;67,0474513;1002,2;36734;3527
170909;90120;-49,2424313;67,0474642;1008,9;35006;3527
170909;100120;-49,2423928;67,0474786;1014,8;33086;3531
170909;110120;-49,2424446;67,0474574;1002,6;30079;3535
170909;120120;-49,2424542;67,0474635;1007,9;28863;3538
170909;130120;-49,2424427;67,0474568;1013;27967;3540
170909;140120;-49,2424433;67,0474474;1015,2;27327;3543
170909;150120;-49,2424153;67,0474528;1012,1;27199;3544
170909;160120;-49,242434;67,0474572;1013,5;27070;3547
170909;170120;-49,2424197;67,0474508;1005,2;27070;3547
170909;180120;-49,2424265;67,0474562;1010;27578;3547
170909;190120;-49,2424088;67,0474563;1017,5;28863;3547
170909;200120;-49,2424237;67,0474548;1016,4;29108;3546
170909;210120;-49,242422;67,0474497;1011,8;29503;3544
170909;220120;-49,2424226;67,0474379;1006;30142;3543
170909;230120;-49,242404;67,0474532;1016,4;29951;3543
170910;120;-49,2423946;67,047455;1013,8;29789;3543
170910;10120;-49,2423978;67,0474495;1005,6;29567;3543
170910;20120;-49,2423965;67,0474574;1004,4;29503;3543
170910;30120;-49,2424322;67,0474722;1017;29439;3543
170910;40120;-49,2424167;67,0474773;1015,9;29439;3543
170910;50120;-49,2424315;67,047452;1005;29321;3543
170910;60120;-49,2424448;67,047454;1015,6;29319;3543
170910;70120;-49,2424166;67,0474549;1006,4;29118;3543
170910;80120;-49,2424299;67,0474541;1003,9;28991;3543
170910;90120;-49,2424467;67,0474627;1010;28479;3543
170910;100120;-49,2424034;67,0474769;1016;28177;3543
170910;110120;-49,2424427;67,0474552;1005,3;27516;3544
170910;120120;-49,2424516;67,0474614;1008,7;26367;3547
170910;130120;-49,2424441;67,0474504;1011,3;23550;3547
170910;140120;-49,242421;67,0474522;1024,3;24416;3550
170910;150120;-49,2424137;67,0474586;1012,6;24831;3551
170910;160120;-49,2424419;67,0474647;1013,2;25534;3551
170910;170120;-49,2424238;67,0474523;1008,6;25406;3551
170910;180120;-49,2424299;67,0474551;1010,4;26879;3551
170910;190120;-49,2424056;67,0474579;1018,2;26175;3548
170910;200120;-49,2424163;67,0474466;1015,7;26175;3548
170910;210120;-49,2424225;67,0474507;1014,1;26602;3548
170910;220120;-49,2424282;67,0474345;1008,2;26879;3547
170910;230120;-49,2424003;67,0474453;1015,4;27775;3547
170911;120;-49,2423872;67,0474514;1012,5;28606;3547
170911;10120;-49,2423956;67,0474512;1007,8;29241;3543
170911;20120;-49,2424018;67,0474577;1008,2;29694;3543
170911;30120;-49,2424109;67,0474696;1014,1;29759;3543
170911;40120;-49,2424399;67,0474591;1010,7;30335;3543
170911;50120;-49,2424236;67,0474558;1008,9;30911;3540
170911;60120;-49,2424197;67,0474496;1009,5;31103;3539
170911;70120;-49,2424304;67,0474422;999,2;31167;3539
170911;80120;-49,2424428;67,0474541;1005,2;31807;3539
170911;90120;-49,2424413;67,0474635;1008,4;31999;3536
170911;100120;-49,2424311;67,0474725;1012,9;31615;3535
170911;110120;-49,2424479;67,0474585;1006,1;31165;3535
170911;120120;-49,2424473;67,0474606;1009,7;30206;3535
170911;130120;-49,2424384;67,0474516;1011,9;29887;3536
170911;140120;-49,2424241;67,0474483;1010,6;27610;3537
170911;150120;-49,2424149;67,0474519;1011,4;29247;3543
170911;160120;-49,2424331;67,0474563;1012,1;28223;3540
170911;170120;-49,2424294;67,0474522;1005,9;29831;3543
170911;180120;-49,2424192;67,0474567;1010,2;28415;3539
170911;190120;-49,2423988;67,0474576;1017,6;29375;3540
170911;200120;-49,2424253;67,0474514;1017,4;29887;3539
170911;210120;-49,2424236;67,047448;1011,3;31935;3539
170911;220120;-49,2424244;67,0474374;1006,9;32832;3536
170911;230120;-49,24241;67,0474435;1011,8;32894;3535
170912;120;-49,2423921;67,0474541;1011,9;34046;3534
170912;10120;-49,242412;67,0474543;1005,2;34430;3531
170912;20120;-49,2424091;67,0474577;1005,5;34174;3531
170912;30120;-49,2424369;67,0474666;1012,6;34110;3531
170912;40120;-49,2424486;67,0474546;1009,2;33646;3531
170912;50120;-49,2424256;67,0474577;1005,6;33374;3531
170912;60120;-49,2424347;67,0474577;1010,2;33470;3531
170912;70120;-49,2424271;67,0474585;1004,6;33214;3532
170912;80120;-49,2424335;67,0474491;1003,1;34814;3533
170912;90120;-49,2424347;67,0474548;1008,1;36927;3530
170912;100120;-49,2424259;67,0474625;1009,6;36350;3524
170912;110120;-49,2424368;67,0474616;1007,8;35236;3524
170912;120120;-49,2424552;67,0474656;1010,6;34302;3527
170912;130120;-49,2424316;67,0474425;1009,8;33466;3527
170912;140120;-49,2424249;67,0474527;1011,3;30329;3531
170912;150120;-49,2424202;67,0474667;1013,7;30399;3535
170912;160120;-49,2424334;67,0474552;1012,4;29311;3535
170912;170120;-49,2424234;67,0474511;1006,3;30079;3537
170912;180120;-49,2424257;67,0474596;1010,7;31742;3539
170912;190120;-49,2424252;67,0474627;1020,6;30015;3536
170912;200120;-49,2424184;67,0474473;1012,9;32511;3539
170912;210120;-49,2424346;67,0474506;1009,7;35134;3535
170912;220120;-49,2424347;67,0474324;1007,5;36222;3531
170912;230120;-49,2424074;67,0474505;1014;35646;3527
170913;120;-49,2423978;67,0474596;1009,8;33918;3527
170913;10120;-49,2424032;67,0474506;1007;32766;3531
170913;20120;-49,2424138;67,0474606;1006,6;32383;3531
170913;30120;-49,242407;67,04747;1013;32254;3533
170913;40120;-49,242442;67,0474547;1007,1;31487;3535
170913;50120;-49,2424279;67,0474519;1004,6;30779;3535
170913;60120;-49,2424418;67,0474648;1014,3;30463;3535
170913;70120;-49,2424275;67,0474564;1007,2;30463;3537
170913;80120;-49,2424363;67,0474565;1004,6;30463;3538
