1.990500000000000000e+03;nan;-2.600000000000000089e-01
1.991500000000000000e+03;nan;4.600000000000000200e-01
1.992500000000000000e+03;nan;2.299999999999999822e-01
1.993500000000000000e+03;nan;1.000000000000000333e-01
1.994500000000000000e+03;nan;-5.000000000000004441e-02
1.995500000000000000e+03;nan;4.000000000000000222e-01
1.996500000000000000e+03;nan;-2.000000000000001776e-02
1.997500000000000000e+03;nan;-1.000000000000000888e-02
1.998500000000000000e+03;nan;-1.699999999999999289e-01
1.999500000000000000e+03;nan;-6.000000000000005329e-02
2.000500000000000000e+03;nan;1.600000000000000311e-01
2.001500000000000000e+03;nan;1.699999999999999289e-01
2.002500000000000000e+03;nan;-5.309999999999999165e-01
2.003500000000000000e+03;nan;9.000000000000007994e-03
2.004500000000000000e+03;nan;8.000000000000001554e-02
2.005500000000000000e+03;nan;7.999999999999996003e-02
2.006500000000000000e+03;nan;-6.799999999999999378e-01
2.007500000000000000e+03;1.023519956782857179e+02;2.000000000000000389e-02
2.008500000000000000e+03;9.694712400419237497e+01;2.339999999999999858e-01
2.009500000000000000e+03;1.009032782043318690e+02;-1.010000000000000009e+00
2.010500000000000000e+03;1.038800227954109801e+02;-8.351100000000001300e-01
2.011500000000000000e+03;1.003162206020681282e+02;-1.034999999999999698e+00
2.012500000000000000e+03;1.085601813286641288e+02;0.000000000000000000e+00
2.013500000000000000e+03;9.873218964698902766e+01;-3.500000000000000888e-01
2.014500000000000000e+03;nan;8.999999999999896971e-03
2.015500000000000000e+03;1.025551084401451192e+02;-9.700000000000001954e-01
2.016500000000000000e+03;1.121594891636280806e+02;nan
2.017500000000000000e+03;1.018097448562956231e+02;nan
2.018500000000000000e+03;1.011190170087152040e+02;nan
