2005.64549087;-150.65181508;-13.420916161;151.248439256;67.0961507434;-50.204349952;67.0960402063;-50.1831663677;
2005.65644977;-69.473398883;-11.4553330575;70.4114891748;67.0960402063;-50.1831663677;67.0960388833;-50.183204524;
2005.66740868;-139.547272785;-5.6642607196;139.662182395;67.0960388833;-50.183204524;67.0960377542;-50.1832221198;
2005.67836758;-83.9422312225;-4.30103366581;84.05234722;67.0960377542;-50.1832221198;67.0960371958;-50.1832574635;
2005.68932648;-75.7536493544;38.709303569;85.0707092559;67.0960371958;-50.1832574635;67.0960367719;-50.183278724;
2005.70028539;-96.1777952898;-31.0160542259;101.05525185;67.0960367719;-50.183278724;67.0960405875;-50.1832979104;
2005.71124429;-135.800514145;-8.46468788661;136.064067935;67.0960405875;-50.1832979104;67.0960375302;-50.1833222698;
2005.7222032;-98.0121192094;30.7941334622;102.735846556;67.0960375302;-50.1833222698;67.0960366958;-50.1833566646;
2005.7331621;-74.2360173601;-20.7231625361;77.074222273;67.0960366958;-50.1833566646;67.0960397313;-50.1833814885;
2005.744121;-65.915831069;-14.2451929739;67.43754376;67.0960397313;-50.1833814885;67.0960376885;-50.1834002906;
2005.75507991;-97.0456130399;-3.66697456762;97.1148686493;67.0960376885;-50.1834002906;67.0960362844;-50.1834169854;
2005.76603881;-97.6707599522;-7.28111115354;97.9417782628;67.0960362844;-50.1834169854;67.0960359229;-50.1834415646;
2005.77699772;-111.263565246;31.7240865275;115.697876459;67.0960359229;-50.1834415646;67.0960352052;-50.1834663021;
2005.78795662;-78.4310766559;-7.78835820111;78.8168275743;67.0960352052;-50.1834663021;67.0960383323;-50.1834944823;
2005.79891553;-95.6308049935;-17.1301614598;97.1529376568;67.0960383323;-50.1834944823;67.0960375646;-50.1835143469;
2005.80987443;-88.4786535384;16.6334816627;90.0285779305;67.0960375646;-50.1835143469;67.096035876;-50.1835385677;
2005.82083333;-90.1443311351;-27.3385115423;94.198697704;67.096035876;-50.1835385677;67.0960375156;-50.1835609771;
2005.83179224;-98.1848644082;-26.2923143984;101.644249199;67.0960375156;-50.1835609771;67.0960348208;-50.1835838083;
2005.84275114;-86.9528180057;11.0960329927;87.6579403552;67.0960348208;-50.1835838083;67.0960322292;-50.183608676;
2005.85371005;-79.3153448446;6.45683448446;79.5777270307;67.0960322292;-50.183608676;67.0960333229;-50.183630699;
2005.86466895;-89.1778364255;-1.24698283066;89.1865543438;67.0960333229;-50.183630699;67.0960339594;-50.1836507875;
2005.87562785;-83.5433012788;-25.4786052675;87.3421004724;67.0960339594;-50.1836507875;67.0960338365;-50.183673374;
2005.88658676;-95.7501008771;30.1495066805;100.384633142;67.0960338365;-50.183673374;67.096031325;-50.1836945333;
2005.89754566;-168.624786408;-16.1262344706;169.39413812;67.096031325;-50.1836945333;67.0960342969;-50.1837187844;
2005.90850457;-139.407466763;-31.3964895118;142.899199938;67.0960342969;-50.1837187844;67.0960327073;-50.1837614927;
2005.91946347;-68.5274813668;0.0634058088986;68.5275107002;67.0960327073;-50.1837614927;67.0960296125;-50.183796801;
2005.93042237;-96.2806588599;-15.5133108823;97.5224491336;67.0960296125;-50.183796801;67.0960296187;-50.1838141573;
2005.94138128;-115.146081845;-24.2950283899;117.68121587;67.0960296187;-50.1838141573;67.0960280896;-50.1838385427;
2005.95234018;-88.0879745957;17.0984584116;89.7320931909;67.0960280896;-50.1838385427;67.0960256948;-50.1838677062;
2005.96329909;-117.955128252;6.37229330955;118.127128142;67.0960256948;-50.1838677062;67.0960273802;-50.1838900167;
2005.97425799;-84.6249879673;-3.78321893514;84.7095114729;67.0960273802;-50.1838900167;67.0960280083;-50.1839198917;
2005.98521689;-88.528037277;-47.6284005218;100.527000952;67.0960280083;-50.1839198917;67.0960276354;-50.183941325;
2005.9961758;-88.1702406215;-3.76208356939;88.2504651774;67.0960276354;-50.183941325;67.0960229406;-50.1839637469;
2006.0071347;-93.2577777153;2.63134496194;93.2948931116;67.0960229406;-50.1839637469;67.0960225698;-50.1839860781;
2006.01809361;-122.072064798;-14.6573313088;122.948877039;67.0960225698;-50.1839860781;67.0960228292;-50.1840096979;
2006.02905251;-78.6737868385;-7.02748734126;78.9870262375;67.0960228292;-50.1840096979;67.0960213844;-50.1840406156;
2006.04001142;-82.6303045791;-2.96950994881;82.6836454456;67.0960213844;-50.1840406156;67.0960206917;-50.1840605417;
2006.05097032;-114.948703969;34.7041640145;120.073242415;67.0960206917;-50.1840605417;67.096020399;-50.1840814698;
2006.06192922;-76.6955214467;-51.2531045032;92.2446948675;67.096020399;-50.1840814698;67.0960238198;-50.1841105833;
2006.07288813;-108.664349732;9.23612642982;109.056164127;67.0960238198;-50.1841105833;67.0960187677;-50.1841300083;
2006.08384703;-79.4757887946;4.63919850867;79.6110744013;67.0960187677;-50.1841300083;67.0960196781;-50.1841575302;
2006.09480594;-119.365854644;-9.47918241486;119.741647534;67.0960196781;-50.1841575302;67.0960201354;-50.1841776594;
2006.10576484;-101.096791725;-18.3982795124;102.757277047;67.0960201354;-50.1841776594;67.096019201;-50.1842078917;
2006.11672374;-103.539803955;-2.01842122954;103.559475797;67.096019201;-50.1842078917;67.0960173875;-50.1842334969;
2006.12768265;-115.783618172;-7.12259648697;116.002489705;67.0960173875;-50.1842334969;67.0960171885;-50.1842597208;
2006.13864155;-88.1661513684;20.4484037902;90.5063946066;67.0960171885;-50.1842597208;67.0960164865;-50.1842890458;
2006.14960046;-85.8835387641;-36.6063413098;93.3595547051;67.0960164865;-50.1842890458;67.0960185021;-50.184311376;
2006.16055936;-106.620304036;-14.2240574643;107.564924783;67.0960185021;-50.184311376;67.0960148937;-50.1843331281;
2006.17151826;-72.6896838469;-2.49396551705;72.7324549412;67.0960148937;-50.1843331281;67.0960134917;-50.1843601323;
2006.18247717;-106.159677375;-7.34451710646;106.413434452;67.0960134917;-50.1843601323;67.0960132458;-50.1843785427;
2006.19343607;-90.1732138655;-44.2784554321;100.457902199;67.0960132458;-50.1843785427;67.0960125219;-50.1844054302;
2006.20439498;-112.620914958;6.28775213503;112.796304518;67.0960125219;-50.1844054302;67.0960081573;-50.1844282688;
2006.21535388;-95.733738823;-32.1890632751;101.000418532;67.0960081573;-50.1844282688;67.0960087771;-50.1844567927;
2006.22631279;-107.109768735;13.8224866685;107.997980056;67.0960087771;-50.1844567927;67.0960056042;-50.1844810396;
2006.23727169;-91.933514817;-12.9876424607;92.8463785147;67.0960056042;-50.1844810396;67.0960069667;-50.1845081677;
2006.24823059;-97.7161227932;-4.67090141293;97.8276953308;67.0960069667;-50.1845081677;67.0960056865;-50.1845314521;
2006.2591895;-82.683823829;-16.559508315;84.3257495586;67.0960056865;-50.1845314521;67.096005226;-50.184556201;
2006.2701484;-101.820710597;-17.3415143968;103.286907341;67.096005226;-50.184556201;67.0960035937;-50.1845771427;
2006.28110731;-94.7795952761;-10.9692212312;95.4122397553;67.0960035937;-50.1845771427;67.0960018844;-50.1846029313;
2006.29206621;-94.100986616;-16.3692904552;95.5141316879;67.0960018844;-50.1846029313;67.0960008031;-50.1846269365;
2006.30302511;-125.259608412;25.9752847767;127.924528214;67.0960008031;-50.1846269365;67.0959991896;-50.1846507698;
2006.31398402;-94.3724280431;-33.6579667259;100.194879604;67.0959991896;-50.1846507698;67.09600175;-50.1846824948;
2006.32494292;-94.1297855085;-15.7669345504;95.4411480704;67.09600175;-50.1846824948;67.0959984323;-50.1847063969;
2006.33590183;-108.133896068;14.1183810675;109.05167657;67.0959984323;-50.1847063969;67.0959968781;-50.1847302375;
2006.34686073;-118.596867726;-17.8276263673;119.929317918;67.0959968781;-50.1847302375;67.0959982698;-50.184757625;
2006.35781963;-198.566277971;-24.6331932332;200.088382862;67.0959982698;-50.184757625;67.0959965125;-50.1847876625;
2006.36877854;-146.288414468;9.83848262356;146.618879916;67.0959965125;-50.1847876625;67.0959940844;-50.1848379542;
2006.37973744;-96.4864366629;-22.6676102734;99.1133341958;67.0959940844;-50.1848379542;67.0959950542;-50.1848750052;
2006.39069635;-114.521102983;-11.0431947229;115.052314962;67.0959950542;-50.1848750052;67.0959928198;-50.1848994427;
2006.40165525;-159.103934997;12.8502630159;159.622026647;67.0959928198;-50.1848994427;67.0959917312;-50.1849284479;
2006.41261416;-160.045759401;-53.3454995128;168.702067031;67.0959917312;-50.1849284479;67.0959929979;-50.1849687448;
2006.42357306;-120.373652192;-34.7781377938;125.296987236;67.0959929979;-50.1849687448;67.0959877396;-50.1850092802;
2006.43453196;-99.4518141431;24.2633256297;102.368805341;67.0959877396;-50.1850092802;67.0959843115;-50.1850397677;
2006.44549087;-114.23734824;-4.77657809768;114.337165573;67.0959843115;-50.1850397677;67.0959867031;-50.1850649562;
2006.45644977;-145.984114104;-26.5670732876;148.381841725;67.0959867031;-50.1850649562;67.0959862323;-50.1850938896;
2006.46740868;-125.387186033;-15.9360168991;126.395818981;67.0959862323;-50.1850938896;67.0959836135;-50.1851308635;
2006.47836758;-185.282025047;-15.4393372464;185.924183311;67.0959836135;-50.1851308635;67.0959820427;-50.1851626208;
2006.48932648;-137.034676634;-5.34723109865;137.138964122;67.0959820427;-50.1851626208;67.0959805208;-50.1852095479;
2006.50028539;-90.1527709785;-16.6229142674;91.6724789337;67.0959805208;-50.1852095479;67.0959799938;-50.1852442552;
2006.51124429;-161.061720022;-7.16486693027;161.221006617;67.0959799938;-50.1852442552;67.0959783552;-50.1852670885;
2006.5222032;-97.8848612234;-15.3125256286;99.0753223454;67.0959783552;-50.1852670885;67.095977649;-50.1853078812;
2006.5331621;-97.4900375491;-21.4206274432;99.8155834597;67.095977649;-50.1853078812;67.0959761396;-50.1853326729;
2006.544121;-167.021210377;-4.0051394103;167.069224747;67.0959761396;-50.1853326729;67.0959740281;-50.1853573646;
2006.55507991;-156.212748527;-13.1567249539;156.76581966;67.0959740281;-50.1853573646;67.0959736333;-50.1853996667;
2006.56603881;-108.360210222;0.940520892328;108.364291808;67.0959736333;-50.1853996667;67.0959723365;-50.1854392313;
2006.57699772;-81.511785002;16.9927820153;83.2641923929;67.0959723365;-50.1854392313;67.0959724292;-50.185466676;
2006.58795662;-126.534709234;-34.6618935706;131.196339533;67.0959724292;-50.185466676;67.0959741042;-50.1854873208;
2006.59891553;-114.957165616;-4.44898093779;115.043223867;67.0959741042;-50.1854873208;67.0959706875;-50.1855193688;
2006.60987443;-91.978895176;-8.32730844211;92.355082284;67.0959706875;-50.1855193688;67.095970249;-50.1855484844;
2006.62083333;-228.446069813;-23.5869958;229.660517251;67.095970249;-50.1855484844;67.0959694281;-50.1855717802;
2006.63179224;-99.3120492274;-16.1050993928;100.609429718;67.0959694281;-50.1855717802;67.0959671031;-50.1856296396;
2006.64275114;-63.9213141137;30.297453953;70.7380386642;67.0959671031;-50.1856296396;67.0959655156;-50.1856547927;
2006.65371005;-100.591127715;2.05012413399;100.612017095;67.0959655156;-50.1856547927;67.0959685021;-50.1856709823;
2006.66466895;-118.958939937;9.00363827144;119.299182281;67.0959685021;-50.1856709823;67.0959687042;-50.1856964594;
2006.67562785;-98.3249645457;-2.88496863005;98.3672796051;67.0959687042;-50.1856964594;67.0959695917;-50.1857265885;
2006.68658676;-72.1345870031;18.9900678787;74.5923677071;67.0959695917;-50.1857265885;67.0959693073;-50.1857514917;
2006.69754566;-80.1298849169;10.9480858654;80.874341054;67.0959693073;-50.1857514917;67.0959711792;-50.1857697615;
2006.70850457;-123.162214548;-25.16157579;125.706149366;67.0959711792;-50.1857697615;67.0959722583;-50.1857900562;
2006.71946347;-73.7755971107;23.7349430724;77.4995887195;67.0959722583;-50.1857900562;67.0959697781;-50.18582125;
2006.73042237;-150.722156614;26.3557202073;153.009125486;67.0959697781;-50.18582125;67.0959721177;-50.1858399354;
2006.74138128;-131.511205891;-8.88739404836;131.811164352;67.0959721177;-50.1858399354;67.0959747156;-50.1858781094;
2006.75234018;-129.504159415;16.0945315658;130.500426253;67.0959747156;-50.1858781094;67.0959738396;-50.1859114177;
2006.76329909;-65.866646882;14.8158461194;67.5124023251;67.0959738396;-50.1859114177;67.095975426;-50.1859442177;
2006.77425799;-59.3478399819;19.0746090538;62.3378442126;67.095975426;-50.1859442177;67.0959768865;-50.1859609;
2006.78521689;-71.0446645125;-15.4816079778;72.7119284662;67.0959768865;-50.1859609;67.0959787667;-50.1859759312;
2006.7961758;-80.8866217085;17.4260555707;82.7424497109;67.0959787667;-50.1859759312;67.0959772406;-50.185993925;
2006.8071347;-66.3067078432;11.3813595655;67.276406344;67.0959772406;-50.185993925;67.0959789583;-50.1860144115;
2006.81809361;-70.0452480066;-5.29439297251;70.2450522475;67.0959789583;-50.1860144115;67.0959800802;-50.1860312052;
2006.82905251;-88.3266854597;13.3258073035;89.326258763;67.0959800802;-50.1860312052;67.0959795583;-50.1860489458;
2006.84001142;-47.5975355767;10.5887859448;48.7611298143;67.0959795583;-50.1860489458;67.0959808719;-50.1860713167;
2006.85097032;-85.4435980465;-3.04348344071;85.4977849923;67.0959808719;-50.1860713167;67.0959819156;-50.1860833719;
2006.86192922;-73.9318477362;0.211352792454;73.9321498381;67.0959819156;-50.1860833719;67.0959816156;-50.1861050125;
2006.87288813;-90.2391338279;-24.5697871355;93.5241985472;67.0959816156;-50.1861050125;67.0959816365;-50.1861237375;
2006.88384703;-48.0088198222;17.500029207;51.0989021699;67.0959816365;-50.1861237375;67.0959792146;-50.1861465927;
2006.89480594;-66.4794404094;-1.33152414948;66.4927736954;67.0959792146;-50.1861465927;67.0959809396;-50.1861587521;
2006.90576484;-87.2408993111;5.78050479893;87.4321951477;67.0959809396;-50.1861587521;67.0959808083;-50.1861755896;
2006.91672374;-67.7502970484;13.8647575436;69.1544232272;67.0959808083;-50.1861755896;67.0959813781;-50.1861976854;
2006.92768265;-76.7655693432;19.1591503722;79.1203240613;67.0959813781;-50.1861976854;67.0959827448;-50.1862148448;
2006.93864155;-78.0898875025;-26.366288178;82.4209420138;67.0959827448;-50.1862148448;67.0959846333;-50.1862342875;
2006.94960046;-93.7062299821;1.46890345016;93.7177422626;67.0959846333;-50.1862342875;67.0959820344;-50.1862540656;
2006.96055936;-65.1222101509;20.0045624066;68.1255074992;67.0959820344;-50.1862540656;67.0959821792;-50.186277799;
2006.97151826;-77.7814284816;3.05405097941;77.8413633233;67.0959821792;-50.186277799;67.095984151;-50.1862942927;
2006.98247717;-75.6838953272;12.7023158881;76.7424318147;67.095984151;-50.1862942927;67.0959844521;-50.1863139927;
2006.99343607;-82.0381797304;-5.40006936873;82.2157143292;67.0959844521;-50.1863139927;67.0959857042;-50.1863331615;
2007.00439498;-69.6051628129;-3.99457187168;69.7196908674;67.0959857042;-50.1863331615;67.0959851719;-50.1863539396;
2007.01535388;-58.4388900659;-4.90338985966;58.6442418678;67.0959851719;-50.1863539396;67.0959847781;-50.1863715687;
2007.02631279;-94.7796641449;20.5118095995;96.9738060945;67.0959847781;-50.1863715687;67.0959842948;-50.1863863698;
2007.03727169;-89.3507499185;24.7388696294;92.712287112;67.0959842948;-50.1863863698;67.0959863167;-50.186410375;
2007.04823059;-56.7937574478;-1.40549735286;56.8111459825;67.0959863167;-50.186410375;67.0959887552;-50.1864330052;
2007.0591895;-89.720894109;34.2708904583;96.0433900512;67.0959887552;-50.1864330052;67.0959886167;-50.1864473896;
2007.0701484;-117.297251553;1.77536524426;117.3106864;67.0959886167;-50.1864473896;67.0959919948;-50.1864701135;
2007.08110731;-64.8425124528;-16.5066700448;66.9105490724;67.0959919948;-50.1864701135;67.0959921698;-50.1864998219;
2007.09206621;-99.9083100989;50.2174748954;111.818894699;67.0959921698;-50.1864998219;67.0959905427;-50.1865162448;
2007.10302511;-62.6257009669;-3.59300122009;62.7286862557;67.0959905427;-50.1865162448;67.0959954927;-50.186541549;
2007.11398402;-85.7808014329;-0.2324881582;85.7811164839;67.0959954927;-50.186541549;67.0959951385;-50.1865574104;
2007.12494292;-71.4024306552;-11.5715772805;72.3340065546;67.0959951385;-50.1865574104;67.0959951156;-50.1865791365;
2007.13590183;-98.542844219;26.5353703831;102.053015772;67.0959951156;-50.1865791365;67.095993975;-50.1865972208;
2007.14686073;-87.9194554412;3.84662459987;88.0035633705;67.095993975;-50.1865972208;67.0959965906;-50.1866221792;
2007.15781963;-82.441196488;-23.4390486727;85.7084586319;67.0959965906;-50.1866221792;67.0959969698;-50.1866444469;
2007.16877854;-85.9741050881;17.6479763344;87.7667238445;67.0959969698;-50.1866444469;67.0959946594;-50.1866653271;
2007.17973744;-65.9406203287;5.38950168597;66.160502853;67.0959946594;-50.1866653271;67.095996399;-50.1866871021;
2007.19069635;-90.4447171591;1.52174172032;90.4575179842;67.095996399;-50.1866871021;67.0959969302;-50.1867038031;
2007.20165525;-87.7179261668;1.99728586375;87.7406617357;67.0959969302;-50.1867038031;67.0959970802;-50.1867267104;
2007.21261416;-78.9329719716;26.1760701751;83.1600908735;67.0959970802;-50.1867267104;67.0959972771;-50.1867489271;
2007.22357306;-84.6826656608;-17.1829995855;86.4083869666;67.0959972771;-50.1867489271;67.0959998573;-50.1867689187;
2007.23453196;-94.0434176191;14.3403016876;95.1304822335;67.0959998573;-50.1867689187;67.0959981635;-50.1867903667;
2007.24549087;-104.066319286;21.9384424614;106.353627429;67.0959981635;-50.1867903667;67.0959995771;-50.1868141854;
2007.25644977;-78.0980579573;6.62591683376;78.3786286598;67.0959995771;-50.1868141854;67.0960017396;-50.1868405427;
2007.26740868;-84.6291903331;-19.3599357705;86.8153613681;67.0960017396;-50.1868405427;67.0960023927;-50.1868603229;
2007.27836758;-78.9576383376;-1.07790033719;78.9649955423;67.0960023927;-50.1868603229;67.0960004844;-50.1868817573;
2007.28932648;-94.1626803704;23.6186988481;97.0796235562;67.0960004844;-50.1868817573;67.0960003781;-50.1869017552;
2007.30028539;-82.8154422061;-2.61020974037;82.8565668048;67.0960003781;-50.1869017552;67.0960027063;-50.1869256042;
2007.31124429;-92.283120384;6.80556686593;92.5337238426;67.0960027063;-50.1869256042;67.096002449;-50.1869465792;
2007.3222032;-78.6656206176;12.1316628869;79.5955847491;67.096002449;-50.1869465792;67.0960031198;-50.1869699521;
2007.3331621;-96.9388082311;16.4961022178;98.3323646093;67.0960031198;-50.1869699521;67.0960043156;-50.186989876;
2007.344121;-96.033984815;-19.3599356255;97.9659805589;67.0960043156;-50.186989876;67.0960059417;-50.1870144281;
2007.35507991;-108.791912822;25.5314436824;111.747639403;67.0960059417;-50.1870144281;67.0960040333;-50.187038751;
2007.36603881;-103.659121694;15.7563667234;104.849781128;67.0960040333;-50.187038751;67.09600655;-50.1870663052;
2007.37699772;-105.805998725;-24.210487359;108.540577962;67.09600655;-50.1870663052;67.0960081031;-50.1870925594;
2007.38795662;-121.825382878;35.507305751;126.89441546;67.0960081031;-50.1870925594;67.0960057167;-50.1871193573;
2007.39891553;-106.484606544;-14.1395164338;107.419259706;67.0960057167;-50.1871193573;67.0960092167;-50.1871502125;
2007.40987443;-161.205472156;21.5897099367;162.644765757;67.0960092167;-50.1871502125;67.0960078229;-50.1871771823;
2007.42083333;-175.271246957;21.6319805231;176.601111523;67.0960078229;-50.1871771823;67.096009951;-50.1872180115;
2007.43179224;-159.478066315;22.0546863972;160.995847237;67.096009951;-50.1872180115;67.0960120833;-50.1872624031;
2007.44275114;-146.230713309;-5.30496051121;146.326908397;67.0960120833;-50.1872624031;67.0960142573;-50.1873027948;
2007.45371005;-113.303614326;-2.18750357879;113.324728949;67.0960142573;-50.1873027948;67.0960137344;-50.1873398313;
2007.46466895;-153.535056243;24.4852461055;155.475209511;67.0960137344;-50.1873398313;67.0960135187;-50.1873685281;
2007.47562785;-127.533901708;-8.48582339652;127.815903875;67.0960135187;-50.1873685281;67.0960159323;-50.1874074146;
2007.48658676;-157.545029081;42.7038757299;163.230074406;67.0960159323;-50.1874074146;67.0960150958;-50.1874397156;
2007.49754566;-105.616760897;-13.3363749858;106.455432366;67.0960150958;-50.1874397156;67.0960193052;-50.1874796177;
2007.50850457;-123.305929955;2.83213035992;123.338450308;67.0960193052;-50.1874796177;67.0960179906;-50.1875063677;
2007.51946347;-135.775945366;-11.8886067578;136.2954376;67.0960179906;-50.1875063677;67.0960182698;-50.1875375979;
2007.53042237;-106.854724178;18.5039559086;108.445048128;67.0960182698;-50.1875375979;67.0960170979;-50.1875719865;
2007.54138128;-99.9863362035;14.4988163534;101.032089472;67.0960170979;-50.1875719865;67.0960189219;-50.18759905;
2007.55234018;-102.869404621;-12.5649362989;103.633932818;67.0960189219;-50.18759905;67.096020351;-50.187624374;
2007.56329909;-101.261304182;11.9414450277;101.962982666;67.096020351;-50.187624374;67.0960191125;-50.1876504281;
2007.57425799;-80.0968198936;-2.65248018358;80.1407275247;67.0960191125;-50.1876504281;67.0960202896;-50.187676075;
2007.58521689;-95.4211213401;-6.21377864339;95.623226482;67.0960202896;-50.187676075;67.0960200281;-50.1876963615;
2007.5961758;-137.392270273;-5.76993711582;137.513374277;67.0960200281;-50.1876963615;67.0960194156;-50.1877205292;
2007.6071347;-133.666074533;14.3508692263;134.434247604;67.0960194156;-50.1877205292;67.0960188469;-50.1877553271;
2007.61809361;-71.3900180423;19.3705034534;73.9712855108;67.0960188469;-50.1877553271;67.0960202615;-50.1877891813;
2007.62905251;-101.479269902;-27.5815676711;105.160758342;67.0960202615;-50.1877891813;67.0960221708;-50.1878072625;
2007.64001142;-96.5356930004;18.0918175741;98.2163626195;67.0960221708;-50.1878072625;67.0960194521;-50.1878329646;
2007.65097032;-90.5104311024;38.4873829503;98.3535295996;67.0960194521;-50.1878329646;67.0960212354;-50.1878574146;
2007.66192922;-78.0979828203;5.27325760687;78.2758083087;67.0960212354;-50.1878574146;67.0960250292;-50.1878803385;
2007.67288813;-80.010433734;-5.52688127464;80.2010967688;67.0960250292;-50.1878803385;67.096025549;-50.1879001187;
2007.68384703;-86.282457378;28.6806033752;90.9243612084;67.096025549;-50.1879001187;67.0960250042;-50.1879203833;
2007.69480594;-82.3835121929;-1.39492981418;82.3953209256;67.0960250042;-50.1879203833;67.0960278312;-50.1879422365;
2007.70576484;-104.609088072;14.5516546236;105.616343241;67.0960278312;-50.1879422365;67.0960276938;-50.1879631021;
2007.71672374;-116.976273181;-24.390137248;119.491954885;67.0960276938;-50.1879631021;67.0960291281;-50.1879895969;
2007.72768265;-70.0739027092;10.8529770079;70.9093713893;67.0960291281;-50.1879895969;67.096026724;-50.188019224;
2007.73864155;-84.2342726221;17.6585440176;86.0653057916;67.096026724;-50.188019224;67.0960277937;-50.1880369719;
2007.74960046;-83.4816241259;4.57579269967;83.6069341953;67.0960277937;-50.1880369719;67.0960295344;-50.1880583062;
2007.76055936;-64.1391222655;7.84119647163;64.6166493026;67.0960295344;-50.1880583062;67.0960299854;-50.18807945;
2007.77151826;-84.9005359754;2.22977431033;84.9298116234;67.0960299854;-50.18807945;67.0960307583;-50.1880956948;
2007.78247717;-74.8776410996;35.8349027667;83.0108510554;67.0960307583;-50.1880956948;67.0960309781;-50.1881171979;
2007.79343607;-74.4293349261;-14.0761104802;75.7486817297;67.0960309781;-50.1881171979;67.0960345104;-50.1881361625;
2007.80439498;-77.7524815241;-11.1594388018;78.5492295158;67.0960345104;-50.1881361625;67.0960331229;-50.1881550135;
2007.81535388;-72.8130121342;18.5567941785;75.1404641072;67.0960331229;-50.1881550135;67.0960320229;-50.1881747063;
2007.82631279;-78.0609392128;0.137379300678;78.0610600995;67.0960320229;-50.1881747063;67.0960338521;-50.1881931479;
2007.83727169;-76.8188735967;24.3584343435;80.5882911119;67.0960338521;-50.1881931479;67.0960338656;-50.1882129188;
2007.84823059;-92.2171866659;3.09632156661;92.2691536962;67.0960338656;-50.1882129188;67.0960362667;-50.188232375;
2007.8591895;-68.2601296823;-4.04740999779;68.3800177825;67.0960362667;-50.188232375;67.0960365719;-50.1882557313;
2007.8701484;-71.6943182493;29.9275860617;77.6899972758;67.0960365719;-50.1882557313;67.0960361729;-50.1882730198;
2007.88110731;-100.578495876;5.64312549802;100.736680003;67.0960361729;-50.1882730198;67.0960391229;-50.1882911781;
2007.89206621;-85.8258844126;-25.9858524601;89.6735577709;67.0960391229;-50.1882911781;67.0960396792;-50.1883166521;
2007.90302511;-102.26475189;-8.75001474786;102.638405274;67.0960396792;-50.1883166521;67.0960371177;-50.1883383896;
2007.91398402;-102.248304309;19.9939947237;104.184814436;67.0960371177;-50.1883383896;67.0960362552;-50.1883642906;
2007.92494292;-97.1155228008;28.078247325;101.093089486;67.0960362552;-50.1883642906;67.096038226;-50.1883901875;
2007.93590183;-75.5068682313;-1.03562974985;75.5139700922;67.096038226;-50.1883901875;67.0960409938;-50.1884147844;
2007.94686073;-103.815260957;-6.72102583545;104.032593911;67.0960409938;-50.1884147844;67.0960408917;-50.1884339083;
2007.95781963;-80.9522161069;-1.63798579939;80.9687858999;67.0960408917;-50.1884339083;67.0960402292;-50.1884602021;
2007.96877854;-68.0832694717;6.18207559477;68.3633647549;67.0960402292;-50.1884602021;67.0960400677;-50.1884807052;
2007.97973744;-119.114872633;5.70653116299;119.251487958;67.0960400677;-50.1884807052;67.0960406771;-50.188497949;
2007.99069618;-84.5206400068;0.285335454783;84.5211216412;67.0960406771;-50.188497949;67.0960412396;-50.1885281177;
2008.00164533;-87.3274966317;-4.61556209889;87.4493858266;67.0960412396;-50.1885281177;67.0960412677;-50.188549524;
2008.01257969;-67.6099462347;7.43881537471;68.0179447207;67.0960412677;-50.188549524;67.0960408135;-50.1885716031;
2008.02350865;-90.3170536926;-18.6500212525;92.2225215467;67.0960408135;-50.1885716031;67.0960415448;-50.1885886802;
2008.03443761;-90.6593581014;39.5253288598;98.900813105;67.0960415448;-50.1885886802;67.0960397115;-50.1886114927;
2008.04536658;-80.4069153271;-20.6209892261;83.0090189622;67.0960397115;-50.1886114927;67.0960435969;-50.1886343917;
2008.05629554;-103.909976397;20.9282907861;105.996587446;67.0960435969;-50.1886343917;67.0960415698;-50.188654701;
2008.0672245;-99.6498073463;1.46233120768;99.6605364059;67.0960415698;-50.188654701;67.0960436271;-50.1886809469;
2008.07815346;-90.6469706382;24.8278406252;93.9856103667;67.0960436271;-50.1886809469;67.0960437708;-50.1887061167;
2008.08908242;-70.4596604964;-22.0727237984;73.8360947854;67.0960437708;-50.1887061167;67.0960462115;-50.1887290125;
2008.10001138;-78.2871439746;11.8470019796;79.1784589873;67.0960462115;-50.1887290125;67.0960440417;-50.1887468094;
2008.11094035;-109.089787362;-0.508636910363;109.090973129;67.0960440417;-50.1887468094;67.0960452062;-50.1887665833;
2008.12186931;-80.5388802926;15.5981995013;82.0354500595;67.0960452062;-50.1887665833;67.0960451563;-50.1887941375;
2008.13279827;-82.3905806231;2.81869635025;82.4387822844;67.0960451563;-50.1887941375;67.0960466896;-50.1888144802;
2008.14372723;-78.4562211829;-1.34576850714;78.4677623943;67.0960466896;-50.1888144802;67.0960469667;-50.1888352906;
2008.15465619;-107.40303731;6.22020591446;107.583006953;67.0960469667;-50.1888352906;67.0960468344;-50.1888551073;
2008.16558515;-85.4382622835;6.6652631567;85.6978552531;67.0960468344;-50.1888551073;67.0960474458;-50.1888822354;
2008.17651412;-89.2777648049;29.0029022627;93.8705897937;67.0960474458;-50.1888822354;67.096048101;-50.1889038156;
2008.18744308;-92.457408223;-21.5428937617;94.934022389;67.096048101;-50.1889038156;67.0960509521;-50.1889263656;
2008.19837204;-86.9806577748;17.558570983;88.7352142157;67.0960509521;-50.1889263656;67.0960488344;-50.1889497188;
