2006.66204338;-88.1037838079;23.7138075624;91.2393631629;67.0509093979;-48.2381758573;1502.88802083;67.0509117354;-48.2381981302;1502.16666667;
2006.67300228;-106.291506338;3.25483637713;106.341329122;67.0509117354;-48.2381981302;1502.16666667;67.0509120562;-48.238225001;1502.584375;
2006.68396119;-84.247019316;22.6887456396;87.2487217232;67.0509120562;-48.238225001;1502.584375;67.0509142927;-48.238246299;1502.06666667;
2006.69492009;-94.272101034;24.7177342632;97.4586857108;67.0509142927;-48.238246299;1502.06666667;67.0509167292;-48.2382701313;1502.175;
2006.705879;-93.8847679025;-2.71588613654;93.9240420852;67.0509167292;-48.2382701313;1502.175;67.0509164615;-48.2382938656;1501.88645833;
2006.7168379;-74.1436266842;-3.44505394821;74.2236200585;67.0509164615;-48.2382938656;1501.88645833;67.0509161219;-48.2383126094;1501.80520833;
2006.7277968;-90.6708083833;40.8968072928;99.467302867;67.0509161219;-48.2383126094;1501.80520833;67.0509201531;-48.2383355312;1502.02291667;
2006.73875571;-96.332309843;22.8472601614;99.0046019969;67.0509201531;-48.2383355312;1502.02291667;67.0509224052;-48.2383598844;1501.93541667;
2006.74971461;-88.297398383;6.07639919841;88.5062324835;67.0509224052;-48.2383598844;1501.93541667;67.0509230042;-48.2383822063;1501.109375;
2006.76067352;-92.6898094721;9.80677943098;93.2071547832;67.0509230042;-48.2383822063;1501.109375;67.0509239708;-48.2384056385;1500.934375;
2006.77163242;-80.8517167887;22.6464750523;83.9634619342;67.0509239708;-48.2384056385;1500.934375;67.0509262031;-48.2384260781;1500.325;
2006.78259132;-72.7838442906;25.6688229831;77.1775645058;67.0509262031;-48.2384260781;1500.325;67.0509287333;-48.2384444781;1500.94895833;
2006.79355023;-102.253379369;12.5966393472;103.026350587;67.0509287333;-48.2384444781;1500.94895833;67.050929975;-48.2384703281;1501.12083333;
2006.80450913;-100.984271935;30.128371459;105.382835154;67.050929975;-48.2384703281;1501.12083333;67.0509329448;-48.2384958573;1501.190625;
2006.81546804;-86.4390320649;4.16365422097;86.5392528324;67.0509329448;-48.2384958573;1501.190625;67.0509333552;-48.2385177094;1499.809375;
2006.82642694;-94.226701837;14.3191663218;95.3084983788;67.0509333552;-48.2385177094;1499.809375;67.0509347667;-48.2385415302;1500.721875;
2006.83738584;-105.323097201;23.3756428638;107.885937375;67.0509347667;-48.2385415302;1500.721875;67.0509370708;-48.2385681563;1499.421875;
2006.84834475;-76.6735263005;13.4314838433;77.8410842267;67.0509370708;-48.2385681563;1499.421875;67.0509383948;-48.2385875396;1500.11770833;
2006.85930365;-88.7917953483;3.23370101158;88.8506597803;67.0509383948;-48.2385875396;1500.11770833;67.0509387135;-48.2386099865;1499.15833333;
2006.87026256;-115.158618278;14.3191663218;116.04544751;67.0509387135;-48.2386099865;1499.15833333;67.050940125;-48.238639099;1498.6;
2006.88122146;-81.1977815129;7.98914374319;81.5898654268;67.050940125;-48.238639099;1498.6;67.0509409125;-48.238659626;1499.04375;
2006.89218037;-90.6418725936;7.21770534464;90.9287871783;67.0509409125;-48.238659626;1499.04375;67.050941624;-48.2386825406;1498.64166667;
2006.90313927;-90.7572427642;38.8678183804;98.7298557672;67.050941624;-48.2386825406;1498.64166667;67.0509454552;-48.2387054844;1499.04583333;
2006.91409817;-96.5217505031;-7.50303191689;96.8129320294;67.0509454552;-48.2387054844;1499.04583333;67.0509447156;-48.2387298854;1498.95104167;
2006.92505708;-97.3952907769;50.6401812022;109.773724623;67.0509447156;-48.2387298854;1498.95104167;67.0509497073;-48.2387545073;1499.43229167;
2006.93601598;-98.2482055048;-8.08425274504;98.5802466387;67.0509497073;-48.2387545073;1499.43229167;67.0509489104;-48.2387793448;1498.88229167;
2006.94697489;-107.960129161;8.62320269755;108.303966285;67.0509489104;-48.2387793448;1498.88229167;67.0509497604;-48.2388066375;1498.98125;
2006.95793379;-89.2326427497;17.1301616036;90.8620215968;67.0509497604;-48.2388066375;1498.98125;67.050951449;-48.2388291958;1499.55833333;
2006.96889269;-96.8760860601;12.1739333303;97.6380084959;67.050951449;-48.2388291958;1499.55833333;67.050952649;-48.2388536865;1498.74166667;
2006.9798516;-91.9603751519;54.1063702288;106.696812967;67.050952649;-48.2388536865;1498.74166667;67.0509579823;-48.2388769344;1499.51979167;
2006.9908105;-96.9419872556;-12.5120980287;97.746107289;67.0509579823;-48.2388769344;1499.51979167;67.050956749;-48.2389014417;1499.090625;
2007.00176941;-87.4319774024;21.4100597599;90.0152283306;67.050956749;-48.2389014417;1499.090625;67.0509588594;-48.2389235448;1500.29270833;
2007.01272831;-87.1806219586;-8.21106436301;87.5664457602;67.0509588594;-48.2389235448;1500.29270833;67.05095805;-48.2389455844;1498.59375;
2007.02368721;-105.862775873;36.1730674653;111.872329579;67.05095805;-48.2389455844;1498.59375;67.0509616156;-48.2389723469;1498.45416667;
2007.03464612;-108.730597903;40.6643189904;116.08587235;67.0509616156;-48.2389723469;1498.45416667;67.050965624;-48.2389998344;1498.35416667;
2007.04560502;-73.0268329112;-0.0422705873227;73.026845145;67.050965624;-48.2389998344;1498.35416667;67.0509656198;-48.2390182958;1499.34479167;
2007.05656393;-102.471608011;50.6507487409;114.306293774;67.0509656198;-48.2390182958;1499.34479167;67.0509706125;-48.239044201;1501.14375;
2007.06752283;-111.408853115;5.88618119504;111.564240155;67.0509706125;-48.239044201;1501.14375;67.0509711927;-48.2390723656;1500.94895833;
2007.07848174;-96.7153094491;2.32488302369;96.7432486683;67.0509711927;-48.2390723656;1500.94895833;67.0509714219;-48.2390968156;1498.9625;
