2005.64549087;-150.65181508;-13.420916161;151.248439256;67.0960402063;-50.1831663677;337.844791667;67.0960388833;-50.183204524;337.529166667;
2005.65644977;-69.473398883;-11.4553330575;70.4114891748;67.0960388833;-50.183204524;337.529166667;67.0960377542;-50.1832221198;338.1640625;
2005.66740868;-139.547272785;-5.6642607196;139.662182395;67.0960377542;-50.1832221198;338.1640625;67.0960371958;-50.1832574635;337.1390625;
2005.67836758;-83.9422312225;-4.30103366581;84.05234722;67.0960371958;-50.1832574635;337.1390625;67.0960367719;-50.183278724;337.15625;
2005.68932648;-75.7536493544;38.709303569;85.0707092559;67.0960367719;-50.183278724;337.15625;67.0960405875;-50.1832979104;337.30625;
2005.70028539;-96.1777952898;-31.0160542259;101.05525185;67.0960405875;-50.1832979104;337.30625;67.0960375302;-50.1833222698;337.676041667;
2005.71124429;-135.800514145;-8.46468788661;136.064067935;67.0960375302;-50.1833222698;337.676041667;67.0960366958;-50.1833566646;337.491666667;
2005.7222032;-98.0121192094;30.7941334622;102.735846556;67.0960366958;-50.1833566646;337.491666667;67.0960397313;-50.1833814885;337.047916667;
2005.7331621;-74.2360173601;-20.7231625361;77.074222273;67.0960397313;-50.1833814885;337.047916667;67.0960376885;-50.1834002906;336.630208333;
2005.744121;-65.915831069;-14.2451929739;67.43754376;67.0960376885;-50.1834002906;336.630208333;67.0960362844;-50.1834169854;336.886979167;
2005.75507991;-97.0456130399;-3.66697456762;97.1148686493;67.0960362844;-50.1834169854;336.886979167;67.0960359229;-50.1834415646;336.135416667;
2005.76603881;-97.6707599522;-7.28111115354;97.9417782628;67.0960359229;-50.1834415646;336.135416667;67.0960352052;-50.1834663021;337.9328125;
2005.77699772;-111.263565246;31.7240865275;115.697876459;67.0960352052;-50.1834663021;337.9328125;67.0960383323;-50.1834944823;337.305729167;
2005.78795662;-78.4310766559;-7.78835820111;78.8168275743;67.0960383323;-50.1834944823;337.305729167;67.0960375646;-50.1835143469;337.191666667;
2005.79891553;-95.6308049935;-17.1301614598;97.1529376568;67.0960375646;-50.1835143469;337.191666667;67.096035876;-50.1835385677;337.725;
2005.80987443;-88.4786535384;16.6334816627;90.0285779305;67.096035876;-50.1835385677;337.725;67.0960375156;-50.1835609771;336.833333333;
2005.82083333;-90.1443311351;-27.3385115423;94.198697704;67.0960375156;-50.1835609771;336.833333333;67.0960348208;-50.1835838083;336.175;
2005.83179224;-98.1848644082;-26.2923143984;101.644249199;67.0960348208;-50.1835838083;336.175;67.0960322292;-50.183608676;336.576041667;
2005.84275114;-86.9528180057;11.0960329927;87.6579403552;67.0960322292;-50.183608676;336.576041667;67.0960333229;-50.183630699;336.386458333;
2005.85371005;-79.3153448446;6.45683448446;79.5777270307;67.0960333229;-50.183630699;336.386458333;67.0960339594;-50.1836507875;336.3015625;
2005.86466895;-89.1778364255;-1.24698283066;89.1865543438;67.0960339594;-50.1836507875;336.3015625;67.0960338365;-50.183673374;336.78125;
2005.87562785;-83.5433012788;-25.4786052675;87.3421004724;67.0960338365;-50.183673374;336.78125;67.096031325;-50.1836945333;337.1421875;
2005.88658676;-95.7501008771;30.1495066805;100.384633142;67.096031325;-50.1836945333;337.1421875;67.0960342969;-50.1837187844;336.8875;
2005.89754566;-168.624786408;-16.1262344706;169.39413812;67.0960342969;-50.1837187844;336.8875;67.0960327073;-50.1837614927;337.85625;
2005.90850457;-139.407466763;-31.3964895118;142.899199938;67.0960327073;-50.1837614927;337.85625;67.0960296125;-50.183796801;336.50625;
2005.91946347;-68.5274813668;0.0634058088986;68.5275107002;67.0960296125;-50.183796801;336.50625;67.0960296187;-50.1838141573;336.295833333;
2005.93042237;-96.2806588599;-15.5133108823;97.5224491336;67.0960296187;-50.1838141573;336.295833333;67.0960280896;-50.1838385427;336.660416667;
2005.94138128;-115.146081845;-24.2950283899;117.68121587;67.0960280896;-50.1838385427;336.660416667;67.0960256948;-50.1838677062;336.895833333;
2005.95234018;-88.0879745957;17.0984584116;89.7320931909;67.0960256948;-50.1838677062;336.895833333;67.0960273802;-50.1838900167;336.740625;
2005.96329909;-117.955128252;6.37229330955;118.127128142;67.0960273802;-50.1838900167;336.740625;67.0960280083;-50.1839198917;336.629166667;
2005.97425799;-84.6249879673;-3.78321893514;84.7095114729;67.0960280083;-50.1839198917;336.629166667;67.0960276354;-50.183941325;336.635416667;
2005.98521689;-88.528037277;-47.6284005218;100.527000952;67.0960276354;-50.183941325;336.635416667;67.0960229406;-50.1839637469;336.265104167;
2005.9961758;-88.1702406215;-3.76208356939;88.2504651774;67.0960229406;-50.1839637469;336.265104167;67.0960225698;-50.1839860781;336.543229167;
2006.0071347;-93.2577777153;2.63134496194;93.2948931116;67.0960225698;-50.1839860781;336.543229167;67.0960228292;-50.1840096979;336.440625;
2006.01809361;-122.072064798;-14.6573313088;122.948877039;67.0960228292;-50.1840096979;336.440625;67.0960213844;-50.1840406156;336.202604167;
2006.02905251;-78.6737868385;-7.02748734126;78.9870262375;67.0960213844;-50.1840406156;336.202604167;67.0960206917;-50.1840605417;336.453645833;
2006.04001142;-82.6303045791;-2.96950994881;82.6836454456;67.0960206917;-50.1840605417;336.453645833;67.096020399;-50.1840814698;336.106770833;
2006.05097032;-114.948703969;34.7041640145;120.073242415;67.096020399;-50.1840814698;336.106770833;67.0960238198;-50.1841105833;336.772916667;
2006.06192922;-76.6955214467;-51.2531045032;92.2446948675;67.0960238198;-50.1841105833;336.772916667;67.0960187677;-50.1841300083;337.058333333;
