2005.64297945;-92.8632955883;-33.372640154;98.6778839374;67.0980761896;-49.9244086333;676.825;67.0980729;-49.9244321552;676.183333333;
2005.65393836;-108.391931904;-9.71167071762;108.82613404;67.0980729;-49.9244321552;676.183333333;67.0980719427;-49.9244596104;676.5625;
2005.66489726;-92.1066203901;-43.0631756483;101.676283452;67.0980719427;-49.9244596104;676.5625;67.0980676979;-49.9244829406;675.979166667;
2005.67585616;-100.389119392;-3.80435415664;100.461178586;67.0980676979;-49.9244829406;675.979166667;67.0980673229;-49.9245083688;675.721875;
2005.68681507;-82.9564272916;-20.2898888354;85.4016886129;67.0980673229;-49.9245083688;675.721875;67.0980653229;-49.9245293813;675.421875;
2005.69777397;-72.679410062;7.7883583456;73.0955208797;67.0980653229;-49.9245293813;675.421875;67.0980660906;-49.9245477906;675.975;
2005.70873288;-135.571174012;-47.7763477927;143.743252473;67.0980660906;-49.9245477906;675.975;67.0980613812;-49.9245821302;675.822395833;
2005.71969178;-89.4335647081;-0.898250160855;89.4380755034;67.0980613812;-49.9245821302;675.822395833;67.0980612927;-49.9246047833;675.258333333;
2005.73065068;-89.4664646662;-34.1652140628;95.7680017116;67.0980612927;-49.9246047833;675.258333333;67.098057925;-49.9246274448;675.169270833;
2005.74160959;-66.7821706127;-14.615060577;68.3626967535;67.098057925;-49.9246274448;675.169270833;67.0980564844;-49.9246443604;675.178125;
2005.75256849;-87.8461747294;-33.0344751664;93.8521548186;67.0980564844;-49.9246443604;675.178125;67.0980532281;-49.9246666115;674.434895833;
2005.7635274;-96.8565791073;-5.80164030885;97.0301805968;67.0980532281;-49.9246666115;674.434895833;67.0980526562;-49.9246911448;674.479166667;
2005.7744863;-103.391275184;-17.0773230458;104.79213113;67.0980526562;-49.9246911448;674.479166667;67.0980509729;-49.9247173333;675.083333333;
2005.78544521;-89.5939889766;-11.6349830896;90.3463097876;67.0980509729;-49.9247173333;675.083333333;67.098049826;-49.9247400271;675.625;
2005.79640411;-72.9961158712;-20.3215918836;75.7720266916;67.098049826;-49.9247400271;675.625;67.0980478229;-49.9247585167;676.003645833;
2005.80736301;-93.6200965737;-19.1802857379;95.5646683846;67.0980478229;-49.9247585167;676.003645833;67.0980459323;-49.9247822302;674.875;
2005.81832192;-78.9633039725;-35.7186583986;86.6661752476;67.0980459323;-49.9247822302;674.875;67.0980424115;-49.9248022312;674.072395833;
2005.82928082;-95.8367326985;-28.0359767383;99.8533691269;67.0980424115;-49.9248022312;674.072395833;67.0980396479;-49.9248265063;674.50625;
2005.84023973;-106.43455034;-15.7986374542;107.600699121;67.0980396479;-49.9248265063;674.50625;67.0980380906;-49.9248534656;674.96875;
2005.85119863;-66.662964019;-6.71045800841;66.9998583468;67.0980380906;-49.9248534656;674.96875;67.0980374292;-49.924870351;673.307291667;
2005.86215753;-108.355078582;-42.6721725371;116.454872649;67.0980374292;-49.924870351;673.307291667;67.0980332229;-49.9248977969;671.8375;
2005.87311644;-78.1367410092;-22.4879602412;81.3084168542;67.0980332229;-49.9248977969;671.8375;67.0980310062;-49.9249175885;672.355208333;
2005.88407534;-112.72254035;-6.29831967374;112.898361076;67.0980310062;-49.9249175885;672.355208333;67.0980303854;-49.9249461406;671.288541667;
2005.89503425;-97.7202871806;-23.5024546258;100.506815192;67.0980303854;-49.9249461406;671.288541667;67.0980280687;-49.9249708927;673.075;
2005.90599315;-168.664360065;-38.4345446801;172.988093755;67.0980280687;-49.9249708927;673.075;67.0980242802;-49.9250136146;672.75625;
2005.91695205;-88.5248477395;-46.2334708499;99.8708290449;67.0980242802;-49.9250136146;672.75625;67.0980197229;-49.9250360375;672.361458333;
2005.92791096;-110.970683952;-5.33666341577;111.098931917;67.0980197229;-49.9250360375;672.361458333;67.0980191969;-49.9250641458;672.628125;
2005.93886986;-107.170771003;-31.4176248769;111.680980074;67.0980191969;-49.9250641458;672.628125;67.0980161;-49.9250912917;671.546875;
2005.94982877;-119.4053621;-41.5414339297;126.425200143;67.0980161;-49.9250912917;671.546875;67.0980120052;-49.9251215365;672.225520833;
2005.96078767;-82.2739478925;-2.11353023114;82.3010905872;67.0980120052;-49.9251215365;672.225520833;67.0980117969;-49.925142376;672.5484375;
2005.97174658;-125.709790148;5.51631373628;125.830763552;67.0980117969;-49.925142376;672.5484375;67.0980123406;-49.9251742177;673.236458333;
2005.98270548;-84.5892638225;-86.718139811;121.141980033;67.0980123406;-49.9251742177;673.236458333;67.0980037927;-49.9251956438;669.970833333;
2005.99366438;-69.6363706562;-20.9979214254;72.7333267654;67.0980037927;-49.9251956438;669.970833333;67.0980017229;-49.9252132823;670.369791667;
2006.00462329;-113.97697873;-29.346365233;117.694353445;67.0980017229;-49.9252132823;670.369791667;67.0979988302;-49.9252421521;672.152083333;
2006.01558219;-159.740512736;-6.37229330981;159.867562473;67.0979988302;-49.9252421521;672.152083333;67.0979982021;-49.9252826135;674.8203125;
2006.0265411;-84.9882223957;-50.5239368358;98.8719684206;67.0979982021;-49.9252826135;674.8203125;67.0979932219;-49.9253041406;673.599739583;
2006.0375;-83.4625146868;38.1069476644;91.7503723052;67.0979932219;-49.9253041406;673.599739583;67.0979969781;-49.9253252813;675.531770833;
2006.0484589;-125.434331837;-42.4396843772;132.419403462;67.0979969781;-49.9253252813;675.531770833;67.0979927948;-49.9253570531;674.6796875;
2006.05941781;-106.652717135;-3.5084599012;106.710408879;67.0979927948;-49.9253570531;674.6796875;67.097992449;-49.9253840677;674.8609375;
